44 105 0
63 95 0
44 32 0
36 147 0
9 136 0
9 148 0
9 149 0
9 150 0
9 151 0
9 152 0
9 153 0
9 135 0
9 8 0
9 154 0
9 121 0
1 135 0
3 155 0
30 132 0
3 58 0
36 156 0
101 51 0
101 34 0
36 73 0
9 157 0
19 158 0
105 129 0
51 101 0
1 159 0
160 72 0
129 8 0
36 129 0
34 101 0
161 162 0
163 72 0
32 164 0
58 8 0
41 120 0
41 132 0
41 165 0
41 166 0
41 157 0
41 167 0
41 168 0
41 169 0
41 134 0
56 154 0
56 170 0
56 171 0
56 172 0
51 157 0
8 58 0
8 164 0
103 173 0
67 154 0
32 26 0
96 163 0
9 20 0
9 165 0
9 61 0
32 155 0
32 109 0
32 174 0
175 50 0
103 85 0
164 8 0
38 128 0
19 109 0
161 164 0
38 109 0
176 63 0
161 63 0
41 177 0
164 178 0
164 177 0
32 175 0
32 177 0
164 179 0
32 179 0
96 164 0
41 180 0
177 32 0
180 177 0
180 181 0
180 182 0
41 90 0
177 180 0
183 184 0
175 32 0
63 174 0
174 63 0
63 155 0
41 185 0
185 147 0
185 32 0
32 185 0
186 185 0
140 185 0
155 32 0
185 186 0
155 63 0
103 177 0
187 186 0
185 97 0
103 97 0
41 186 0
185 63 0
63 185 0
103 188 0
189 175 0
185 109 0
189 8 0
41 86 0
41 188 0
101 190 0
191 175 0
103 192 0
193 149 0
193 190 0
191 78 0
190 109 0
109 124 0
103 190 0
41 192 0
194 149 0
194 195 0
176 20 0
176 61 0
176 149 0
176 120 0
176 132 0
176 86 0
176 97 0
176 72 0
176 58 0
176 8 0
176 196 0
176 197 0
176 198 0
176 199 0
176 200 0
176 190 0
176 192 0
176 201 0
176 188 0
176 202 0
176 185 0
176 203 0
176 180 0
176 181 0
176 177 0
176 184 0
176 175 0
176 166 0
204 205 0
204 104 0
204 184 0
189 144 0
3 185 0
3 32 0
199 58 0
63 199 0
63 184 0
199 101 0
194 199 0
194 206 0
194 207 0
204 123 0
121 191 0
175 191 0
204 129 0
101 184 0
101 208 0
63 46 0
101 88 0
191 121 0
199 20 0
184 101 0
103 132 0
199 209 0
103 210 0
36 209 0
209 199 0
199 210 0
176 101 0
68 101 0
32 198 0
211 101 0
212 209 0
211 213 0
211 93 0
211 85 0
189 199 0
214 215 0
103 215 0
103 82 0
44 214 0
103 168 0
214 109 0
215 67 0
41 215 0
41 216 0
103 127 0
215 62 0
176 217 0
176 216 0
176 218 0
219 124 0
63 127 0
88 101 0
103 56 0
214 56 0
51 215 0
19 175 0
215 51 0
19 215 0
103 175 0
214 175 0
144 185 0
220 214 0
220 32 0
144 32 0
175 214 0
176 221 0
103 98 0
222 120 0
41 222 0
41 223 0
41 97 0
36 222 0
36 221 0
212 66 0
96 224 0
225 223 0
36 214 0
176 223 0
176 226 0
221 161 0
44 226 0
56 214 0
161 221 0
204 221 0
227 26 0
211 228 0
214 101 0
229 230 0
96 231 0
96 232 0
103 221 0
103 20 0
103 86 0
103 66 0
103 185 0
212 6 0
103 8 0
63 202 0
103 93 0
9 233 0
103 233 0
9 97 0
9 190 0
166 234 0
69 34 0
235 191 0
69 185 0
3 132 0
1 30 0
41 173 0
103 166 0
63 92 0
97 228 0
191 136 0
191 236 0
32 237 0
9 235 0
237 32 0
97 191 0
176 233 0
9 101 0
48 52 0
48 175 0
52 48 0
9 177 0
9 175 0
175 48 0
41 174 0
12 175 0
12 168 0
12 81 0
88 220 0
9 209 0
103 52 0
220 48 0
144 222 0
144 195 0
191 237 0
220 95 0
95 168 0
144 88 0
144 238 0
239 175 0
144 240 0
239 236 0
12 90 0
144 23 0
144 48 0
88 144 0
9 144 0
144 241 0
103 144 0
9 216 0
194 242 0
194 209 0
194 182 0
32 144 0
32 243 0
204 241 0
227 144 0
168 95 0
9 244 0
245 191 0
228 97 0
211 246 0
233 88 0
34 242 0
19 233 0
127 63 0
143 95 0
32 88 0
211 233 0
88 32 0
247 248 0
248 247 0
176 248 0
211 232 0
249 63 0
41 250 0
41 248 0
41 251 0
51 86 0
212 252 0
212 34 0
144 247 0
204 51 0
53 253 0
9 251 0
44 48 0
254 8 0
8 254 0
1 255 0
103 256 0
204 257 0
258 76 0
259 260 0
261 256 0
204 81 0
259 256 0
51 260 0
260 51 0
204 262 0
103 260 0
263 254 0
41 256 0
36 254 0
62 215 0
264 158 0
6 122 0
36 6 0
41 265 0
96 6 0
256 259 0
204 48 0
211 251 0
204 266 0
267 260 0
267 256 0
260 267 0
12 260 0
263 191 0
12 101 0
51 267 0
268 149 0
267 51 0
140 6 0
103 267 0
69 254 0
212 48 0
176 269 0
19 265 0
212 254 0
176 270 0
176 267 0
69 271 0
272 273 0
48 256 0
274 48 0
144 260 0
103 265 0
263 222 0
198 256 0
103 270 0
176 256 0
263 239 0
135 105 0
103 228 0
101 271 0
275 20 0
276 8 0
20 275 0
263 277 0
140 278 0
127 260 0
101 68 0
260 127 0
199 279 0
199 260 0
260 199 0
41 101 0
41 280 0
271 101 0
281 254 0
282 34 0
277 68 0
176 283 0
176 284 0
220 271 0
41 270 0
220 67 0
67 256 0
36 285 0
286 221 0
101 32 0
189 132 0
220 221 0
221 3 0
181 180 0
181 177 0
181 260 0
260 287 0
236 239 0
260 181 0
51 288 0
79 166 0
79 256 0
79 260 0
204 68 0
289 135 0
204 79 0
204 276 0
204 271 0
3 221 0
58 199 0
44 290 0
27 221 0
291 292 0
69 293 0
69 104 0
9 260 0
114 124 0
63 290 0
32 291 0
36 236 0
36 291 0
51 294 0
291 32 0
211 260 0
295 296 0
211 288 0
211 284 0
204 288 0
204 284 0
294 51 0
6 221 0
297 191 0
70 124 0
53 291 0
204 298 0
289 220 0
211 265 0
221 6 0
221 211 0
277 34 0
277 299 0
300 52 0
212 67 0
277 50 0
204 181 0
211 221 0
184 32 0
193 233 0
32 184 0
301 63 0
289 8 0
9 299 0
6 88 0
302 138 0
288 51 0
288 211 0
228 211 0
260 79 0
260 211 0
63 301 0
303 294 0
155 3 0
205 304 0
155 8 0
277 252 0
212 211 0
288 50 0
143 67 0
212 228 0
228 121 0
67 164 0
67 132 0
228 61 0
228 304 0
305 306 0
67 172 0
277 172 0
209 299 0
67 175 0
307 6 0
307 51 0
6 299 0
277 51 0
277 79 0
281 308 0
193 302 0
302 193 0
307 67 0
281 302 0
60 308 0
309 175 0
310 72 0
308 60 0
189 302 0
277 184 0
121 228 0
36 211 0
303 212 0
36 155 0
193 311 0
36 34 0
194 296 0
211 128 0
296 63 0
194 312 0
128 51 0
194 132 0
299 209 0
299 6 0
248 283 0
128 236 0
263 308 0
36 299 0
19 302 0
103 299 0
313 228 0
314 308 0
277 191 0
212 51 0
306 305 0
263 311 0
193 280 0
314 254 0
303 298 0
263 315 0
263 316 0
51 59 0
128 211 0
314 51 0
314 34 0
308 315 0
9 315 0
9 316 0
317 315 0
318 124 0
63 296 0
286 34 0
314 48 0
318 34 0
50 288 0
176 311 0
176 306 0
176 299 0
176 319 0
176 300 0
144 193 0
282 67 0
176 315 0
176 316 0
297 34 0
124 318 0
289 212 0
297 88 0
254 308 0
83 313 0
103 318 0
34 318 0
144 288 0
214 154 0
308 254 0
94 320 0
282 214 0
194 88 0
144 290 0
27 194 0
176 32 0
44 99 0
144 51 0
228 315 0
321 144 0
41 184 0
193 315 0
9 132 0
144 322 0
281 323 0
99 144 0
95 52 0
52 95 0
103 324 0
176 324 0
297 325 0
44 299 0
51 324 0
324 51 0
78 326 0
281 144 0
67 63 0
193 144 0
34 324 0
323 34 0
63 67 0
307 325 0
324 34 0
319 34 0
48 144 0
319 325 0
34 88 0
204 327 0
325 319 0
52 328 0
324 329 0
329 324 0
62 78 0
72 291 0
9 294 0
9 318 0
128 329 0
9 78 0
38 52 0
9 52 0
9 330 0
51 52 0
9 86 0
51 331 0
38 288 0
332 333 0
9 262 0
9 288 0
12 288 0
62 260 0
128 324 0
313 78 0
303 316 0
67 90 0
316 303 0
334 128 0
335 34 0
323 281 0
9 282 0
333 319 0
332 281 0
336 315 0
336 333 0
308 333 0
333 308 0
36 189 0
333 329 0
323 333 0
36 75 0
329 333 0
128 221 0
103 316 0
41 308 0
337 281 0
34 313 0
337 260 0
254 281 0
308 311 0
9 308 0
338 260 0
260 338 0
254 311 0
311 308 0
311 254 0
191 315 0
103 311 0
335 191 0
311 50 0
34 311 0
9 311 0
204 339 0
313 34 0
53 34 0
50 311 0
53 340 0
53 308 0
53 305 0
53 341 0
48 311 0
338 319 0
319 333 0
319 338 0
342 260 0
317 311 0
97 338 0
34 343 0
34 299 0
299 34 0
120 222 0
344 209 0
32 8 0
47 78 0
345 56 0
345 318 0
63 32 0
44 34 0
332 308 0
277 6 0
53 346 0
314 333 0
235 347 0
314 228 0
338 348 0
314 95 0
349 8 0
349 319 0
317 308 0
44 308 0
308 263 0
317 263 0
308 281 0
191 347 0
317 254 0
337 254 0
317 191 0
254 302 0
302 281 0
302 254 0
263 281 0
281 263 0
272 263 0
317 281 0
27 184 0
212 263 0
350 6 0
351 299 0
350 299 0
239 349 0
304 228 0
263 352 0
319 349 0
353 254 0
103 134 0
317 319 0
281 352 0
62 354 0
316 355 0
316 263 0
316 281 0
103 353 0
281 316 0
272 316 0
99 349 0
172 128 0
321 233 0
6 252 0
8 349 0
277 263 0
3 51 0
356 63 0
237 191 0
357 358 0
32 263 0
289 359 0
69 349 0
69 155 0
263 32 0
291 72 0
289 86 0
323 340 0
332 263 0
61 105 0
3 308 0
328 52 0
12 360 0
235 263 0
357 128 0
357 175 0
60 194 0
103 314 0
103 360 0
103 158 0
48 314 0
12 316 0
332 316 0
308 337 0
221 128 0
131 297 0
323 102 0
323 191 0
323 88 0
307 48 0
63 74 0
209 242 0
355 316 0
266 50 0
316 308 0
88 323 0
349 297 0
297 349 0
272 260 0
297 248 0
294 339 0
124 323 0
349 97 0
162 161 0
277 308 0
277 361 0
277 362 0
97 316 0
97 349 0
344 128 0
363 364 0
242 209 0
308 316 0
307 281 0
228 314 0
307 254 0
334 364 0
212 88 0
75 313 0
209 365 0
323 75 0
19 331 0
19 365 0
212 75 0
313 75 0
365 209 0
323 124 0
88 212 0
74 63 0
88 358 0
72 337 0
358 88 0
9 366 0
9 358 0
212 224 0
286 367 0
286 202 0
368 367 0
36 361 0
367 368 0
254 337 0
9 212 0
32 63 0
368 288 0
327 144 0
288 368 0
144 281 0
97 327 0
144 142 0
144 369 0
212 74 0
144 370 0
371 306 0
311 48 0
144 359 0
323 372 0
144 283 0
373 308 0
308 373 0
338 144 0
248 374 0
372 242 0
103 375 0
103 365 0
44 174 0
44 373 0
368 340 0
95 365 0
44 372 0
372 368 0
9 371 0
44 365 0
365 95 0
9 368 0
372 371 0
340 368 0
372 375 0
236 128 0
372 376 0
376 372 0
376 377 0
335 72 0
335 155 0
337 72 0
335 88 0
103 378 0
176 374 0
248 375 0
375 248 0
335 368 0
379 349 0
332 352 0
335 98 0
41 380 0
41 371 0
335 50 0
41 381 0
335 365 0
41 382 0
41 343 0
41 383 0
368 194 0
194 368 0
368 236 0
368 322 0
171 56 0
368 309 0
62 102 0
62 347 0
176 378 0
32 378 0
189 358 0
300 384 0
41 300 0
41 325 0
309 368 0
372 97 0
1 146 0
1 101 0
1 211 0
70 385 0
154 56 0
321 154 0
79 365 0
79 386 0
386 50 0
386 260 0
376 50 0
50 386 0
50 376 0
386 387 0
30 72 0
277 376 0
376 191 0
212 376 0
371 377 0
311 365 0
388 306 0
378 32 0
189 349 0
359 144 0
34 365 0
385 70 0
254 378 0
345 361 0
345 346 0
365 79 0
365 311 0
204 374 0
72 30 0
145 88 0
191 376 0
389 254 0
63 337 0
63 193 0
337 63 0
212 388 0
263 378 0
390 316 0
391 349 0
349 391 0
378 254 0
378 263 0
392 383 0
319 337 0
387 386 0
393 394 0
395 8 0
393 263 0
396 378 0
176 396 0
386 343 0
9 391 0
8 395 0
9 386 0
289 392 0
41 391 0
289 375 0
289 371 0
289 391 0
260 386 0
321 359 0
283 260 0
254 396 0
62 371 0
1 397 0
396 254 0
321 396 0
327 97 0
357 396 0
357 378 0
220 373 0
220 308 0
220 224 0
220 62 0
220 254 0
204 294 0
32 396 0
398 209 0
399 396 0
145 263 0
399 364 0
399 382 0
209 396 0
399 126 0
399 299 0
399 375 0
399 59 0
399 386 0
399 76 0
398 378 0
400 32 0
74 379 0
74 396 0
74 378 0
399 365 0
378 74 0
399 311 0
399 149 0
316 390 0
228 392 0
378 396 0
400 396 0
36 296 0
36 401 0
12 402 0
396 74 0
396 399 0
212 303 0
365 399 0
310 97 0
403 8 0
9 88 0
9 34 0
402 281 0
303 389 0
44 242 0
176 263 0
393 191 0
191 396 0
8 403 0
396 191 0
400 323 0
41 263 0
384 300 0
6 404 0
212 394 0
398 405 0
191 405 0
405 191 0
314 281 0
194 406 0
103 396 0
6 378 0
103 405 0
378 6 0
389 62 0
389 303 0
281 314 0
281 402 0
41 407 0
9 405 0
404 132 0
297 62 0
103 393 0
74 408 0
409 50 0
201 410 0
410 201 0
201 52 0
214 396 0
41 396 0
396 214 0
103 371 0
308 32 0
344 403 0
260 283 0
27 406 0
297 272 0
263 405 0
38 365 0
368 394 0
3 88 0
321 411 0
88 3 0
234 166 0
321 412 0
307 368 0
405 263 0
103 344 0
172 344 0
9 411 0
372 389 0
372 407 0
394 368 0
409 263 0
6 413 0
321 405 0
212 413 0
131 393 0
131 191 0
321 344 0
27 414 0
38 405 0
38 175 0
415 329 0
414 396 0
413 6 0
83 368 0
344 172 0
325 344 0
321 389 0
69 6 0
103 343 0
69 403 0
38 177 0
325 378 0
321 177 0
321 72 0
416 212 0
325 6 0
212 387 0
6 325 0
212 416 0
32 308 0
67 410 0
303 6 0
357 343 0
67 396 0
277 417 0
357 405 0
357 393 0
67 378 0
413 212 0
357 63 0
357 389 0
311 399 0
69 418 0
378 325 0
378 67 0
323 413 0
96 74 0
323 337 0
52 201 0
321 311 0
323 356 0
376 6 0
69 75 0
19 396 0
6 376 0
289 419 0
335 278 0
19 419 0
249 8 0
102 62 0
321 52 0
44 19 0
335 6 0
74 419 0
398 368 0
51 419 0
228 311 0
51 3 0
323 367 0
19 420 0
323 421 0
398 6 0
368 294 0
335 263 0
294 368 0
145 281 0
132 3 0
422 212 0
294 288 0
288 294 0
57 56 0
372 212 0
256 48 0
335 373 0
372 72 0
340 56 0
372 311 0
372 233 0
335 174 0
423 410 0
335 115 0
335 60 0
228 378 0
41 419 0
69 373 0
373 311 0
176 419 0
367 323 0
69 228 0
144 338 0
423 8 0
144 413 0
389 68 0
321 212 0
335 19 0
228 386 0
423 97 0
423 128 0
144 374 0
72 372 0
424 405 0
368 221 0
212 372 0
424 236 0
335 356 0
392 228 0
236 368 0
72 335 0
356 335 0
48 6 0
6 335 0
41 392 0
176 392 0
69 356 0
194 184 0
194 1 0
103 392 0
425 396 0
422 335 0
425 378 0
103 417 0
409 191 0
426 427 0
409 8 0
409 194 0
409 6 0
409 260 0
409 149 0
409 413 0
234 391 0
263 391 0
338 386 0
72 263 0
329 415 0
422 194 0
174 335 0
386 399 0
36 428 0
36 413 0
342 8 0
342 63 0
398 335 0
429 242 0
297 234 0
32 429 0
424 144 0
321 392 0
429 32 0
321 371 0
430 164 0
430 58 0
424 260 0
431 371 0
431 32 0
424 175 0
431 88 0
432 8 0
429 309 0
431 407 0
431 365 0
242 429 0
424 315 0
51 429 0
310 405 0
263 72 0
63 430 0
398 8 0
378 425 0
388 212 0
342 194 0
56 345 0
56 340 0
334 358 0
433 434 0
350 335 0
350 376 0
435 308 0
435 281 0
372 409 0
372 392 0
350 436 0
434 433 0
372 429 0
32 430 0
372 236 0
44 432 0
62 266 0
391 263 0
391 234 0
357 407 0
286 416 0
74 437 0
68 389 0
395 175 0
204 432 0
30 392 0
400 429 0
400 365 0
236 407 0
400 392 0
400 52 0
236 260 0
236 191 0
306 438 0
392 30 0
323 276 0
323 395 0
400 188 0
400 157 0
439 440 0
407 236 0
396 425 0
400 144 0
400 314 0
400 82 0
400 428 0
124 396 0
441 442 0
51 314 0
400 441 0
400 443 0
400 444 0
400 445 0
400 446 0
396 124 0
447 325 0
260 448 0
379 74 0
407 396 0
396 407 0
260 236 0
289 449 0
447 6 0
69 450 0
29 443 0
429 209 0
429 372 0
451 32 0
451 67 0
321 437 0
124 452 0
297 372 0
211 212 0
357 429 0
357 8 0
357 65 0
132 149 0
453 32 0
302 393 0
425 52 0
289 65 0
357 454 0
323 455 0
323 98 0
317 316 0
456 457 0
368 441 0
323 458 0
389 454 0
41 389 0
74 459 0
176 445 0
274 6 0
41 437 0
44 296 0
140 201 0
274 74 0
274 416 0
172 460 0
389 236 0
372 461 0
460 172 0
274 462 0
302 372 0
62 389 0
176 463 0
303 194 0
236 389 0
41 463 0
19 443 0
19 446 0
103 464 0
297 172 0
447 172 0
465 456 0
447 456 0
466 392 0
398 74 0
389 467 0
286 468 0
398 134 0
398 396 0
398 463 0
164 430 0
134 398 0
398 164 0
263 409 0
469 463 0
140 470 0
19 134 0
463 469 0
398 365 0
398 471 0
321 460 0
398 468 0
38 437 0
472 263 0
41 473 0
357 409 0
263 472 0
357 437 0
409 349 0
19 409 0
38 409 0
212 472 0
474 32 0
474 456 0
474 74 0
357 464 0
475 368 0
263 332 0
424 343 0
357 476 0
317 309 0
477 1 0
357 460 0
357 168 0
263 460 0
19 478 0
38 478 0
38 464 0
6 472 0
263 479 0
480 212 0
212 480 0
479 263 0
212 481 0
368 460 0
321 263 0
321 482 0
460 368 0
483 368 0
359 460 0
460 359 0
398 175 0
6 481 0
481 6 0
277 482 0
392 466 0
277 481 0
19 481 0
372 460 0
274 481 0
321 454 0
372 466 0
368 483 0
423 343 0
423 454 0
484 372 0
321 88 0
321 376 0
357 466 0
398 254 0
321 343 0
274 376 0
357 120 0
460 372 0
398 72 0
321 352 0
321 472 0
321 191 0
423 464 0
131 368 0
321 278 0
357 480 0
372 482 0
277 352 0
309 352 0
321 481 0
485 175 0
398 480 0
321 8 0
321 288 0
172 486 0
193 63 0
321 313 0
321 309 0
321 75 0
321 368 0
321 120 0
423 392 0
479 481 0
321 487 0
321 175 0
481 479 0
321 464 0
308 435 0
172 488 0
321 349 0
297 75 0
479 358 0
321 479 0
321 450 0
321 489 0
140 308 0
321 236 0
317 429 0
321 358 0
321 476 0
483 479 0
479 8 0
475 481 0
51 489 0
51 149 0
321 480 0
317 479 0
321 325 0
51 476 0
321 490 0
321 491 0
321 372 0
321 365 0
321 402 0
51 466 0
321 228 0
321 172 0
321 174 0
263 344 0
51 120 0
492 389 0
493 128 0
494 63 0
492 343 0
494 389 0
128 493 0
9 466 0
447 51 0
9 472 0
9 463 0
9 465 0
424 495 0
9 389 0
9 460 0
494 463 0
447 372 0
228 463 0
494 445 0
209 437 0
494 429 0
400 61 0
209 429 0
400 472 0
400 454 0
263 454 0
400 343 0
409 302 0
400 389 0
263 389 0
466 372 0
368 468 0
263 297 0
468 300 0
475 468 0
466 51 0
475 496 0
479 278 0
297 263 0
103 480 0
497 405 0
405 497 0
103 454 0
389 263 0
103 437 0
498 495 0
355 102 0
497 302 0
344 263 0
498 97 0
194 499 0
194 303 0
53 481 0
496 475 0
194 344 0
496 454 0
62 368 0
194 60 0
297 289 0
1 477 0
321 500 0
62 454 0
194 62 0
501 236 0
62 481 0
321 502 0
62 349 0
62 236 0
309 502 0
6 343 0
502 309 0
194 223 0
6 84 0
379 289 0
62 465 0
62 502 0
263 503 0
221 368 0
502 62 0
503 263 0
392 502 0
334 62 0
502 392 0
181 454 0
321 495 0
334 437 0
321 504 0
181 495 0
181 294 0
220 505 0
220 88 0
128 325 0
128 62 0
62 128 0
60 296 0
70 174 0
70 482 0
398 97 0
289 97 0
453 264 0
342 454 0
209 194 0
321 316 0
321 209 0
348 338 0
321 506 0
321 507 0
321 348 0
344 194 0
32 154 0
431 398 0
431 372 0
431 454 0
405 508 0
508 405 0
41 503 0
358 479 0
509 454 0
372 508 0
194 456 0
372 355 0
176 453 0
508 372 0
454 263 0
211 194 0
454 496 0
454 181 0
68 437 0
391 289 0
263 257 0
454 510 0
456 194 0
448 352 0
350 365 0
69 263 0
296 194 0
53 254 0
325 128 0
44 511 0
447 34 0
19 512 0
299 399 0
513 388 0
513 514 0
465 62 0
440 513 0
422 365 0
263 212 0
422 460 0
101 515 0
453 516 0
474 236 0
517 368 0
517 68 0
517 289 0
379 450 0
465 398 0
379 432 0
432 379 0
181 432 0
368 359 0
359 368 0
474 359 0
517 359 0
9 194 0
194 211 0
32 209 0
518 345 0
19 519 0
520 32 0
493 329 0
400 504 0
521 305 0
273 272 0
389 496 0
273 522 0
523 524 0
469 519 0
520 291 0
520 292 0
44 211 0
214 525 0
41 523 0
477 526 0
32 527 0
457 456 0
9 527 0
9 528 0
302 497 0
441 368 0
209 32 0
447 48 0
62 375 0
12 302 0
51 529 0
51 528 0
51 523 0
51 530 0
456 527 0
456 501 0
363 502 0
389 424 0
400 286 0
357 502 0
400 502 0
12 502 0
103 502 0
41 527 0
41 529 0
41 502 0
176 502 0
62 475 0
357 501 0
501 456 0
103 503 0
475 62 0
398 502 0
502 398 0
62 278 0
526 477 0
483 62 0
209 355 0
456 209 0
467 389 0
172 531 0
103 452 0
482 389 0
193 355 0
474 372 0
103 456 0
193 502 0
502 193 0
41 452 0
482 532 0
357 428 0
38 313 0
532 482 0
228 475 0
67 215 0
67 533 0
67 534 0
67 529 0
67 527 0
67 371 0
67 482 0
67 273 0
67 288 0
67 440 0
67 535 0
67 74 0
67 72 0
67 236 0
67 260 0
67 313 0
67 502 0
67 242 0
67 424 0
67 521 0
67 365 0
67 475 0
389 482 0
241 501 0
38 502 0
241 260 0
74 503 0
233 372 0
38 475 0
67 88 0
297 482 0
355 193 0
355 209 0
38 386 0
509 534 0
501 241 0
517 481 0
41 528 0
38 168 0
214 512 0
41 536 0
398 308 0
41 355 0
469 97 0
41 464 0
342 502 0
393 32 0
537 536 0
143 201 0
400 168 0
400 378 0
456 405 0
352 309 0
143 456 0
456 389 0
282 456 0
257 263 0
19 538 0
539 502 0
422 536 0
475 74 0
75 475 0
308 68 0
475 75 0
140 276 0
422 97 0
308 540 0
308 538 0
236 501 0
41 538 0
236 242 0
68 308 0
539 368 0
536 532 0
532 536 0
191 536 0
536 191 0
532 541 0
532 463 0
368 542 0
542 368 0
513 440 0
522 273 0
97 352 0
97 542 0
144 398 0
542 97 0
325 482 0
542 543 0
128 97 0
325 523 0
543 542 0
145 119 0
325 72 0
540 308 0
119 144 0
325 97 0
97 325 0
74 527 0
74 528 0
74 544 0
74 519 0
74 541 0
68 97 0
97 68 0
482 325 0
325 513 0
513 325 0
41 513 0
481 62 0
542 513 0
513 542 0
68 48 0
325 61 0
542 61 0
513 98 0
325 109 0
72 325 0
513 545 0
546 532 0
546 542 0
546 454 0
546 97 0
547 311 0
325 542 0
542 325 0
542 548 0
548 542 0
325 549 0
549 325 0
545 513 0
321 84 0
321 550 0
321 203 0
321 68 0
321 119 0
321 242 0
289 536 0
536 289 0
537 74 0
212 289 0
389 456 0
76 399 0
76 258 0
285 536 0
536 285 0
509 389 0
509 536 0
41 542 0
375 372 0
536 509 0
19 451 0
41 375 0
291 393 0
551 224 0
551 306 0
551 545 0
551 377 0
36 119 0
103 538 0
103 466 0
552 236 0
103 358 0
51 553 0
103 553 0
103 554 0
103 62 0
447 119 0
103 465 0
204 456 0
103 549 0
423 294 0
9 543 0
509 97 0
97 509 0
509 302 0
555 509 0
119 302 0
302 119 0
204 540 0
456 294 0
456 175 0
456 553 0
379 482 0
103 61 0
236 509 0
62 554 0
103 500 0
509 236 0
509 272 0
103 128 0
62 285 0
61 325 0
61 68 0
103 556 0
61 542 0
398 509 0
302 509 0
204 482 0
204 62 0
532 364 0
557 527 0
97 289 0
535 513 0
557 302 0
302 557 0
393 291 0
294 456 0
260 241 0
214 302 0
393 54 0
302 214 0
95 393 0
302 558 0
36 3 0
302 74 0
389 509 0
389 559 0
1 302 0
325 548 0
325 560 0
560 325 0
553 456 0
553 51 0
242 236 0
19 65 0
527 32 0
527 74 0
527 554 0
554 527 0
252 6 0
41 460 0
204 242 0
74 302 0
209 527 0
527 209 0
252 97 0
97 252 0
481 252 0
252 481 0
103 513 0
266 97 0
41 561 0
97 266 0
283 144 0
193 389 0
389 193 0
525 211 0
525 214 0
525 93 0
51 561 0
367 393 0
283 375 0
283 515 0
51 39 0
286 549 0
549 286 0
103 525 0
214 500 0
325 553 0
555 562 0
456 252 0
252 456 0
357 134 0
456 27 0
456 538 0
389 252 0
398 456 0
357 538 0
38 148 0
398 394 0
563 239 0
38 393 0
38 233 0
214 437 0
214 564 0
494 325 0
51 465 0
